#chrom	start	end	size	num_data	min	max	mean	median	sum
chr1	2141032	2141384	352	352	0.01	0.04	0.02	0.02	7.20
chr1	2181742	2182094	352	352	0.09	0.38	0.26	0.26	92.58
chr1	2184409	2184761	352	352	0.09	0.12	0.11	0.11	38.19
chr1	2228267	2228619	352	352	0.00	0.02	0.01	0.01	3.34
chr1	2314988	2315340	352	352	0.42	0.84	0.66	0.69	232.19
chr1	2321201	2321553	352	352	0.01	0.07	0.03	0.03	11.07
chr1	2350362	2350714	352	352	0.03	0.24	0.18	0.22	62.94
chr1	2391723	2392075	352	352	0.19	1.08	0.77	0.88	271.82
chr1	2403912	2404264	352	352	0.12	0.57	0.43	0.42	150.50
chr1	2508485	2508837	352	352	0.00	0.07	0.02	0.01	5.52
chr1	2586439	2586791	352	352	0.13	0.29	0.21	0.21	74.45
chr1	3059563	3059915	352	352	0.05	0.09	0.07	0.07	23.39
chr1	3069116	3069468	352	352	0.05	0.32	0.13	0.08	45.17
chr1	3367763	3368115	352	352	0.03	0.09	0.07	0.07	23.11
chr1	3454613	3454965	352	352	0.30	0.56	0.51	0.55	180.06
chr1	3487899	3488251	352	352	0.03	0.09	0.06	0.05	19.90
chr1	3624963	3625315	352	352	0.18	0.42	0.32	0.38	113.38
chr1	3630715	3631067	352	352	0.04	0.11	0.08	0.09	27.86
chr1	3652464	3652816	352	352	0.49	0.84	0.66	0.65	232.32
chr1	3735459	3735811	352	352	0.04	0.16	0.07	0.05	25.63
chr1	3772697	3773049	352	352	0.07	0.25	0.18	0.19	62.14
chr1	3778507	3778859	352	352	0.03	0.26	0.17	0.18	60.24
chr1	3812034	3812386	352	352	0.01	0.20	0.09	0.06	31.12
chr1	3857215	3857567	352	352	0.40	1.09	0.65	0.57	228.12
chr1	3889073	3889425	352	352	0.07	0.15	0.10	0.11	36.04
chr1	3900300	3900652	352	352	0.40	2.80	1.18	0.61	417.03
chr1	5862759	5863111	352	352	0.12	0.15	0.13	0.13	46.79
chr1	5990875	5991227	352	352	0.01	0.11	0.06	0.06	21.23
chr1	6101735	6102087	352	352	0.00	0.06	0.04	0.05	13.74
chr1	6184968	6185320	352	352	0.09	0.20	0.15	0.17	54.19
chr1	6205423	6205775	352	352	0.38	0.46	0.42	0.42	148.38
chr1	6221141	6221493	352	352	0.04	0.28	0.12	0.10	42.01
chr1	6234640	6234992	352	352	0.00	0.20	0.03	0.03	12.28
chr1	6247301	6247653	352	352	0.00	0.11	0.05	0.03	16.05
chr1	6264217	6264569	352	352	0.03	0.13	0.05	0.03	17.54
chr1	6412366	6412718	352	352	0.01	0.05	0.03	0.03	9.66
chr1	6424724	6425076	352	352	0.06	0.20	0.15	0.17	52.14
chr1	6460734	6461086	352	352	0.00	0.09	0.03	0.01	11.49
chr1	6467070	6467422	352	352	0.05	0.09	0.07	0.06	24.06
chr1	6521295	6521647	352	352	0.03	0.07	0.05	0.05	16.90
chr1	6555255	6555607	352	352	0.02	0.22	0.10	0.09	35.03
chr1	6579942	6580294	352	352	0.37	1.06	0.78	0.90	275.96
chr1	6590672	6591024	352	352	0.10	0.22	0.17	0.17	60.82
chr1	6613679	6614031	352	352	0.28	0.67	0.52	0.54	183.11
chr1	6624814	6625166	352	352	0.13	0.57	0.27	0.22	94.83
chr1	6634116	6634468	352	352	0.09	0.14	0.11	0.12	39.81
chr1	6785402	6785754	352	352	0.07	0.34	0.19	0.17	67.90
chr1	7771244	7771596	352	352	0.20	0.67	0.48	0.53	167.62
chr1	7784239	7784591	352	352	0.01	0.17	0.03	0.02	11.33
chr1	7915819	7916171	352	352	0.01	0.09	0.02	0.02	8.76
chr1	7954239	7954591	352	352	0.00	0.03	0.02	0.02	5.40
chr1	7991082	7991434	352	352	0.01	0.12	0.08	0.08	27.08
chr1	8004352	8004704	352	352	0.04	0.18	0.12	0.14	43.71
chr1	8318062	8318414	352	352	0.12	0.28	0.24	0.26	84.01
chr1	8352345	8352697	352	352	0.00	0.09	0.03	0.03	11.99
chr1	8860948	8861300	352	352	0.07	0.20	0.14	0.15	48.72
chr1	9100253	9100605	352	352	0.03	0.17	0.10	0.11	35.24
chr1	9147959	9148311	352	352	0.05	0.13	0.09	0.11	33.28
chr1	9181952	9182304	352	352	0.24	0.98	0.64	0.65	225.41
chr1	9234722	9235074	352	352	0.26	1.87	1.27	1.29	446.39
chr1	9292842	9293194	352	352	0.20	0.69	0.52	0.55	182.89
chr1	9425042	9425394	352	352	0.03	0.14	0.09	0.11	33.25
chr1	9539413	9539765	352	352	0.57	1.97	1.47	1.64	517.32
chr1	9588859	9589211	352	352	0.09	1.13	0.39	0.22	138.89
chr1	9651679	9652031	352	352	0.01	0.11	0.05	0.06	18.07
chr1	9672374	9672726	352	352	0.05	0.11	0.08	0.08	28.52
chr1	9728874	9729226	352	352	0.04	0.10	0.07	0.07	25.51
chr1	9848224	9848576	352	352	0.00	0.10	0.05	0.05	18.07
chr1	9922061	9922413	352	352	0.02	0.06	0.03	0.03	11.08
chr1	9942871	9943223	352	352	0.38	0.95	0.71	0.71	248.97
chr1	9943376	9943728	352	352	0.39	1.48	1.10	1.26	388.78
chr1	9997154	9997506	352	352	0.15	0.50	0.36	0.38	127.37
chr1	10032780	10033132	352	352	0.09	0.68	0.41	0.49	145.82
chr1	10210518	10210870	352	352	0.36	1.34	0.96	1.16	336.82
chr1	10381854	10382206	352	352	0.01	0.05	0.04	0.04	12.49
chr1	10395364	10395716	352	352	0.03	0.10	0.07	0.07	25.99
chr1	10398540	10398892	352	352	0.20	0.71	0.42	0.39	146.74
chr1	10430050	10430402	352	352	0.13	0.23	0.16	0.15	55.87
chr1	10430381	10430733	352	352	0.19	0.66	0.48	0.60	169.86
chr1	10456470	10456822	352	352	0.02	0.16	0.07	0.07	24.72
chr1	10472236	10472588	352	352	0.30	1.01	0.72	0.71	253.01
chr1	10636552	10636904	352	352	0.00	0.00	0.00	0.00	0.00
chr1	10639189	10639541	352	352	0.03	0.15	0.10	0.11	35.67
chr1	10946419	10946771	352	352	0.07	0.21	0.13	0.12	46.13
chr1	11012292	11012644	352	352	0.30	1.29	0.57	0.46	201.15
chr1	11026471	11026823	352	352	0.01	0.15	0.11	0.15	40.15
chr1	11054532	11054884	352	352	0.05	0.16	0.13	0.15	44.72
chr1	11066566	11066918	352	352	0.02	0.07	0.04	0.05	14.05
chr1	11068419	11068771	352	352	0.09	0.23	0.16	0.17	57.31
chr1	11099623	11099975	352	352	0.72	1.18	0.99	1.05	349.56
chr1	11106483	11106835	352	352	0.03	0.11	0.06	0.06	21.42
chr1	11273146	11273498	352	352	0.55	1.59	1.18	1.15	414.52
chr1	11479103	11479455	352	352	0.24	1.11	0.79	0.92	277.44
chr1	11636966	11637318	352	352	0.01	0.18	0.10	0.10	35.82
chr1	11654323	11654675	352	352	0.03	0.20	0.08	0.04	28.42
chr1	11664148	11664500	352	352	0.03	0.32	0.24	0.29	85.49
chr1	11674428	11674780	352	352	0.04	0.06	0.05	0.05	16.53
chr1	11691658	11692010	352	352	0.04	0.17	0.09	0.07	32.27
chr1	11736032	11736384	352	352	0.16	0.54	0.36	0.41	125.42
chr1	11761735	11762087	352	352	0.11	0.22	0.15	0.15	52.53
chr1	11785671	11786023	352	352	0.05	0.19	0.13	0.12	44.41
chr1	11806044	11806396	352	352	0.40	0.78	0.59	0.59	208.30
chr1	11907888	11908240	352	352	0.37	11.44	4.53	3.64	1593.47
chr1	11919539	11919891	352	352	0.04	0.16	0.09	0.09	33.39
chr1	11934153	11934505	352	352	0.10	0.56	0.29	0.22	100.46
chr1	11980129	11980481	352	352	0.15	1.64	0.73	0.68	258.05
chr1	12019414	12019766	352	352	0.41	0.90	0.72	0.75	253.97
chr1	12063251	12063603	352	352	0.02	0.18	0.08	0.06	27.56
chr1	12166939	12167291	352	352	0.07	0.30	0.13	0.08	46.82
chr1	12229978	12230330	352	352	0.20	0.72	0.53	0.59	186.85
chr1	12567858	12568210	352	352	0.13	0.20	0.17	0.16	58.19
chr1	13583413	13583765	352	352	0.02	0.51	0.24	0.23	83.22
chr1	13700146	13700498	352	352	0.25	1.09	0.69	0.69	241.25
chr1	13892740	13893092	352	352	0.09	0.43	0.24	0.23	84.56
chr1	15111763	15112115	352	352	0.09	0.16	0.12	0.12	42.25
chr1	15152480	15152832	352	352	0.17	0.38	0.27	0.28	96.45
chr1	15236469	15236821	352	352	0.01	0.31	0.14	0.15	48.94
chr1	15402927	15403279	352	352	0.05	0.09	0.07	0.08	25.39
chr1	15409836	15410188	352	352	0.28	1.13	0.77	0.78	271.04
chr1	15490780	15491132	352	352	0.05	0.19	0.13	0.15	46.28
chr1	15526761	15527113	352	352	0.26	0.51	0.41	0.39	143.03
chr1	15571647	15571999	352	352	0.01	0.15	0.09	0.09	31.22
chr1	15586084	15586436	352	352	0.00	0.12	0.06	0.07	20.32
chr1	15617406	15617758	352	352	0.46	1.29	0.87	0.93	306.40
chr1	15684268	15684620	352	352	0.19	1.32	0.62	0.47	217.15
chr1	15720260	15720612	352	352	0.04	0.09	0.06	0.06	21.35
chr1	15736206	15736558	352	352	0.01	0.08	0.03	0.02	10.57
chr1	15756555	15756907	352	352	0.02	0.07	0.04	0.04	14.35
chr1	15807117	15807469	352	352	0.03	0.07	0.05	0.05	17.72
chr1	15834422	15834774	352	352	0.46	1.06	0.81	0.84	283.97
chr1	15836043	15836395	352	352	0.16	0.30	0.27	0.28	94.02
chr1	15941817	15942169	352	352	0.15	0.36	0.27	0.30	93.46
chr1	16018823	16019175	352	352	0.03	0.16	0.06	0.05	22.76
chr1	16035126	16035478	352	352	0.00	0.12	0.03	0.02	11.52
chr1	16040200	16040552	352	352	0.00	0.05	0.01	0.00	4.05
chr1	16057717	16058069	352	352	0.09	0.27	0.17	0.13	60.52
chr1	16124285	16124637	352	352	0.06	0.16	0.09	0.07	30.69
chr1	16155159	16155511	352	352	0.16	0.54	0.34	0.33	120.29
chr1	16197802	16198154	352	352	0.04	0.13	0.09	0.09	30.41
chr1	16215857	16216209	352	352	0.03	0.14	0.07	0.05	25.38
chr1	16228622	16228974	352	352	0.06	0.30	0.18	0.22	64.55
chr1	16231640	16231992	352	352	0.05	0.14	0.10	0.09	34.02
chr1	16246788	16247140	352	352	0.01	0.15	0.07	0.05	23.92
chr1	16352523	16352875	352	352	0.28	1.18	0.77	0.83	270.83
chr1	16440669	16441021	352	352	0.16	1.42	0.91	1.11	320.47
chr1	16460896	16461248	352	352	0.09	0.18	0.12	0.11	41.23
chr1	16467384	16467736	352	352	0.00	0.08	0.02	0.01	7.73
chr1	16562267	16562619	352	352	0.05	0.11	0.09	0.09	31.21
chr1	16618201	16618553	352	352	0.19	0.33	0.26	0.28	92.82
chr1	16645570	16645922	352	352	0.22	0.30	0.26	0.27	93.05
chr1	16687287	16687639	352	352	0.05	0.16	0.13	0.13	44.04
chr1	16739886	16740238	352	352	0.19	1.35	0.97	1.11	342.53
chr1	16740221	16740573	352	352	1.11	12.91	4.74	2.63	1668.27
chr1	16870893	16871245	352	352	0.01	0.04	0.03	0.03	10.01
chr1	16887525	16887877	352	352	0.05	0.13	0.07	0.06	24.51
chr1	16974450	16974802	352	352	0.01	0.05	0.03	0.04	11.24
chr1	16985906	16986258	352	352	0.07	0.11	0.09	0.11	32.44
chr1	17018670	17019022	352	352	0.00	0.11	0.01	0.00	5.25
chr1	17066709	17067061	352	352	0.00	0.19	0.05	0.02	18.07
chr1	17406708	17407060	352	352	0.07	0.15	0.10	0.09	34.42
chr1	17539646	17539998	352	352	0.13	0.51	0.33	0.34	114.58
chr1	17755281	17755633	352	352	0.01	0.05	0.03	0.03	10.20
chr1	18107746	18108098	352	352	0.15	0.29	0.24	0.26	84.21
chr1	18630794	18631146	352	352	0.01	0.51	0.16	0.09	57.41
chr1	18871378	18871730	352	352	0.02	0.05	0.04	0.05	13.69
chr1	18904228	18904580	352	352	0.02	0.08	0.04	0.03	12.89
chr1	19072058	19072410	352	352	0.04	0.07	0.05	0.05	17.11
chr1	19074458	19074810	352	352	0.10	0.25	0.17	0.14	58.35
chr1	19210449	19210801	352	352	0.12	0.57	0.35	0.37	123.67
chr1	19215608	19215960	352	352	0.01	0.05	0.03	0.03	9.05
chr1	19251753	19252105	352	352	0.36	0.90	0.63	0.67	221.75
chr1	19265930	19266282	352	352	0.04	0.19	0.08	0.06	26.86
chr1	19282521	19282873	352	352	0.09	0.22	0.17	0.19	61.06
chr1	19303913	19304265	352	352	0.04	0.07	0.05	0.05	18.26
chr1	19312274	19312626	352	352	0.20	0.77	0.47	0.44	164.55
chr1	19338723	19339075	352	352	0.01	0.15	0.11	0.13	37.53
chr1	19484351	19484703	352	352	0.01	0.08	0.06	0.07	19.66
chr1	19596927	19597279	352	352	0.59	1.82	1.32	1.35	464.29
chr1	19664823	19665175	352	352	0.43	0.75	0.61	0.64	216.10
chr1	19682188	19682540	352	352	0.00	0.13	0.07	0.07	22.90
chr1	19882343	19882695	352	352	0.39	0.88	0.69	0.74	241.51
chr1	20290823	20291175	352	352	0.07	0.23	0.15	0.15	52.51
chr1	20482339	20482691	352	352	0.03	0.11	0.06	0.07	21.54
chr1	20499396	20499748	352	352	0.03	0.11	0.07	0.08	25.61
chr1	20552521	20552873	352	352	0.16	0.27	0.19	0.18	66.98
chr1	20589034	20589386	352	352	0.08	0.15	0.11	0.11	37.27
chr1	20633406	20633758	352	352	0.21	0.82	0.57	0.57	200.09
chr1	20642605	20642957	352	352	0.05	0.13	0.11	0.12	37.08
chr1	20651715	20652067	352	352	0.00	0.07	0.03	0.03	11.62
chr1	20663962	20664314	352	352	0.09	0.16	0.13	0.14	47.10
chr1	20719679	20720031	352	352	0.02	0.07	0.05	0.05	16.03
chr1	20740214	20740566	352	352	0.07	0.11	0.10	0.11	35.20
chr1	20806240	20806592	352	352	0.00	0.09	0.02	0.01	7.03
chr1	21217195	21217547	352	352	0.03	0.13	0.08	0.07	26.55
chr1	21293238	21293590	352	352	0.02	0.22	0.09	0.07	33.18
chr1	21424573	21424925	352	352	0.00	0.08	0.05	0.05	16.52
chr1	21440076	21440428	352	352	0.40	0.65	0.55	0.56	192.33
chr1	21509345	21509697	352	352	0.29	0.68	0.51	0.55	178.25
chr1	21596163	21596515	352	352	0.01	0.17	0.05	0.04	17.95
chr1	21678246	21678598	352	352	0.00	0.03	0.02	0.03	7.20
chr1	21822192	21822544	352	352	0.07	0.10	0.08	0.07	27.64
chr1	22023938	22024290	352	352	0.18	0.32	0.27	0.26	93.44
chr1	22024506	22024858	352	352	0.14	0.27	0.22	0.25	75.91
chr1	22025459	22025811	352	352	0.44	1.02	0.76	0.77	267.42
chr1	22028265	22028617	352	352	0.10	0.16	0.13	0.13	44.52
chr1	22117261	22117613	352	352	0.02	0.13	0.04	0.03	15.06
chr1	22142798	22143150	352	352	0.00	0.04	0.01	0.00	2.34
chr1	22428786	22429138	352	352	0.08	0.30	0.21	0.23	73.17
chr1	22517422	22517774	352	352	0.07	0.13	0.11	0.11	39.18
chr1	22563437	22563789	352	352	0.08	0.28	0.21	0.21	72.36
chr1	22710787	22711139	352	352	0.24	0.54	0.44	0.45	153.94
chr1	23010782	23011134	352	352	0.01	0.07	0.05	0.07	17.20
chr1	23019391	23019743	352	352	0.57	1.00	0.80	0.82	281.44
chr1	23083971	23084323	352	352	0.02	0.16	0.06	0.04	19.62
chr1	23191843	23192195	352	352	0.00	0.15	0.06	0.05	22.50
chr1	23303719	23304071	352	352	0.03	0.10	0.08	0.09	28.15
chr1	23691690	23692042	352	352	0.96	1.97	1.55	1.61	546.89
chr1	23706849	23707201	352	352	0.00	0.11	0.06	0.07	21.87
chr1	23743103	23743455	352	352	0.88	1.79	1.49	1.64	524.34
chr1	23778366	23778718	352	352	0.25	1.33	0.99	1.12	347.71
chr1	23791093	23791445	352	352	0.09	0.58	0.32	0.28	113.63
chr1	23795547	23795899	352	352	0.07	0.13	0.09	0.09	33.23
chr1	23801833	23802185	352	352	0.13	0.23	0.19	0.20	66.88
chr1	23845025	23845377	352	352	0.06	0.15	0.11	0.11	39.57
chr1	23956787	23957139	352	352	0.00	0.02	0.01	0.01	2.49
chr1	23964295	23964647	352	352	0.15	0.32	0.23	0.23	80.92
chr1	24154116	24154468	352	352	0.00	0.15	0.07	0.06	23.94
chr1	24307504	24307856	352	352	0.00	0.10	0.05	0.06	17.41
chr1	24319305	24319657	352	352	0.07	0.14	0.10	0.09	34.71
chr1	24356947	24357299	352	352	0.00	0.22	0.16	0.18	55.90
chr1	24415750	24416102	352	352	0.04	0.35	0.23	0.27	79.23
chr1	24496202	24496554	352	352	0.01	0.03	0.02	0.02	8.61
chr1	24502299	24502651	352	352	0.28	0.71	0.54	0.54	188.65
chr1	24556035	24556387	352	352	0.08	0.16	0.12	0.11	41.54
chr1	24631664	24632016	352	352	0.03	0.10	0.06	0.05	19.46
chr1	24745330	24745682	352	352	0.53	1.09	0.87	0.87	306.53
chr1	24899459	24899811	352	352	0.03	0.15	0.09	0.09	32.43
chr1	25222224	25222576	352	352	0.09	0.39	0.24	0.24	84.38
chr1	25232534	25232886	352	352	0.23	0.91	0.67	0.71	236.94
chr1	25242197	25242549	352	352	0.05	0.30	0.13	0.12	45.58
chr1	25338265	25338617	352	352	0.49	1.21	0.90	0.90	318.47
chr1	25362197	25362549	352	352	0.00	0.12	0.05	0.04	18.07
chr1	25430806	25431158	352	352	0.09	0.47	0.30	0.30	105.04
chr1	25543554	25543906	352	352	0.26	1.00	0.68	0.77	240.58
chr1	25581426	25581778	352	352	0.09	0.16	0.13	0.14	47.10
chr1	25616739	25617091	352	352	0.07	0.46	0.30	0.33	106.83
chr1	25800141	25800493	352	352	0.20	0.33	0.25	0.25	87.86
chr1	25816697	25817049	352	352	0.09	0.22	0.15	0.15	51.54
chr1	25818588	25818940	352	352	0.02	0.30	0.11	0.08	40.22
chr1	25831861	25832213	352	352	0.12	0.32	0.25	0.26	88.53
chr1	25861432	25861784	352	352	0.03	0.13	0.08	0.08	28.92
chr1	25884129	25884481	352	352	0.07	0.11	0.09	0.09	31.87
chr1	25959715	25960067	352	352	0.09	0.23	0.17	0.16	58.89
chr1	26019832	26020184	352	352	0.01	0.18	0.05	0.05	18.55
chr1	26111113	26111465	352	352	0.61	0.92	0.74	0.73	259.27
chr1	26159027	26159379	352	352	0.07	0.15	0.10	0.10	36.71
chr1	26169464	26169816	352	352	0.11	0.40	0.22	0.17	76.86
chr1	26177432	26177784	352	352	0.00	0.15	0.10	0.13	35.21
chr1	26234148	26234500	352	352	0.29	1.24	0.83	0.92	292.42
chr1	26281276	26281628	352	352	0.09	0.27	0.13	0.11	46.90
chr1	26321646	26321998	352	352	0.05	0.14	0.08	0.06	28.35
chr1	26432230	26432582	352	352	0.36	0.87	0.69	0.69	243.01
chr1	26462704	26463056	352	352	0.05	0.13	0.09	0.09	32.15
chr1	26472388	26472740	352	352	0.88	1.93	1.65	1.85	580.13
chr1	26693184	26693536	352	352	0.38	0.52	0.45	0.46	159.71
chr1	26787002	26787354	352	352	0.15	0.29	0.21	0.20	73.36
chr1	26826636	26826988	352	352	0.20	0.53	0.38	0.37	132.11
chr1	26876080	26876432	352	352	0.07	0.15	0.09	0.07	32.30
chr1	26890436	26890788	352	352	0.22	0.92	0.38	0.26	132.58
chr1	26900186	26900538	352	352	0.31	1.32	0.89	0.95	314.03
chr1	26993640	26993992	352	352	0.45	1.59	0.59	0.59	209.43
chr1	27004968	27005320	352	352	0.11	0.18	0.13	0.15	46.53
chr1	27098757	27099109	352	352	0.07	0.16	0.11	0.10	39.97
chr1	27234580	27234932	352	352	0.29	0.49	0.41	0.42	144.25
chr1	27322093	27322445	352	352	0.49	1.21	0.94	0.96	331.76
chr1	27341968	27342320	352	352	0.04	0.15	0.11	0.11	37.98
chr1	27354015	27354367	352	352	0.02	0.15	0.10	0.10	33.65
chr1	27392570	27392922	352	352	0.10	0.28	0.20	0.22	68.80
chr1	27404178	27404530	352	352	0.03	0.17	0.09	0.05	31.27
chr1	27525753	27526105	352	352	0.10	0.22	0.17	0.16	59.04
chr1	27533983	27534335	352	352	0.04	0.23	0.08	0.07	27.24
chr1	27666012	27666364	352	352	0.04	0.09	0.05	0.05	19.17
chr1	27725909	27726261	352	352	0.24	0.69	0.49	0.49	173.98
chr1	27773167	27773519	352	352	0.47	0.83	0.70	0.73	245.97
chr1	27830730	27831082	352	352	0.39	2.41	1.67	1.83	588.11
chr1	27872491	27872843	352	352	0.25	0.40	0.32	0.29	111.01
chr1	27891472	27891824	352	352	0.10	0.19	0.13	0.13	45.62
chr1	27934948	27935300	352	352	0.13	0.35	0.22	0.18	77.84
chr1	27959536	27959888	352	352	0.29	1.00	0.59	0.60	206.78
chr1	27970292	27970644	352	352	0.03	0.09	0.05	0.05	19.17
chr1	28147114	28147466	352	352	0.00	0.11	0.04	0.03	14.88
chr1	28199404	28199756	352	352	0.00	0.03	0.01	0.01	4.78
chr1	28369530	28369882	352	352	0.55	0.98	0.86	0.92	303.01
chr1	28505891	28506243	352	352	1.27	2.71	2.03	1.92	715.15
chr1	28505928	28506280	352	352	0.78	2.71	1.97	1.92	694.24
chr1	28544408	28544760	352	352	0.01	0.15	0.09	0.09	30.91
chr1	28553033	28553385	352	352	0.40	0.99	0.73	0.72	256.32
chr1	28578486	28578838	352	352	0.02	0.20	0.06	0.03	19.60
chr1	28589271	28589623	352	352	0.02	0.16	0.08	0.08	27.49
chr1	28592148	28592500	352	352	0.06	0.20	0.13	0.15	46.42
chr1	28643176	28643528	352	352	0.35	1.08	0.87	0.89	306.58
chr1	28668726	28669078	352	352	0.07	0.71	0.27	0.19	96.79
chr1	28736569	28736921	352	352	0.53	0.86	0.63	0.59	220.39
chr1	28812090	28812442	352	352	0.21	0.38	0.30	0.30	106.36
chr1	28887039	28887391	352	352	0.09	0.49	0.33	0.40	117.54
chr1	29119377	29119729	352	352	0.04	0.11	0.06	0.05	19.51
chr1	29147691	29148043	352	352	0.04	0.11	0.07	0.05	23.10
chr1	29192605	29192957	352	352	0.00	0.20	0.09	0.07	30.45
chr1	29236464	29236816	352	352	0.49	0.97	0.77	0.80	271.44
chr1	30711225	30711577	352	352	0.01	0.08	0.06	0.06	20.14
chr1	30718452	30718804	352	352	0.07	0.35	0.21	0.20	74.47
chr1	30869414	30869766	352	352	0.03	0.07	0.04	0.04	14.79
chr1	30931454	30931806	352	352	0.06	0.20	0.14	0.14	49.37
chr1	31179693	31180045	352	352	0.02	0.06	0.04	0.03	12.72
chr1	31259516	31259868	352	352	0.02	0.06	0.03	0.03	10.98
chr1	31296930	31297282	352	352	0.42	1.62	1.20	1.27	421.34
chr1	31365201	31365553	352	352	0.03	0.04	0.03	0.04	12.30
chr1	31409513	31409865	352	352	0.03	0.07	0.05	0.05	18.11
chr1	31617634	31617986	352	352	0.10	0.44	0.31	0.36	110.45
chr1	31629814	31630166	352	352	0.03	0.17	0.07	0.07	26.36
chr1	31643997	31644349	352	352	0.11	0.25	0.16	0.14	56.60
chr1	31652211	31652563	352	352	0.01	0.13	0.08	0.09	29.65
