#chrom	start	end	size	num_data	min	max	mean	median	sum
chr1	1725510	1730882	5372	5372	0.00	0.28	0.09	0.08	495.45
chr1	1752230	1765845	13615	13615	0.00	0.30	0.06	0.04	838.13
chr1	1786283	1838202	51919	51919	0.00	0.39	0.08	0.06	4273.92
chr1	1916106	1916202	96	96	0.02	0.04	0.04	0.04	3.50
chr1	1922949	1962894	39945	39945	0.00	0.48	0.08	0.06	3113.40
chr1	2020327	2025044	4717	4717	0.00	0.15	0.06	0.06	282.03
chr1	2051409	2117904	66495	66495	0.00	0.44	0.07	0.05	4426.96
chr1	2142082	2143182	1100	1100	0.00	0.08	0.02	0.02	25.14
chr1	2182792	2183092	300	300	0.01	0.13	0.06	0.06	18.12
chr1	2185459	2198591	13132	13132	0.00	1.22	0.16	0.11	2098.39
chr1	2229317	2269266	39949	39949	0.00	0.44	0.08	0.06	3106.22
chr1	2316038	2319063	3025	3025	0.00	0.35	0.11	0.10	330.59
chr1	2322251	2356480	34229	34229	0.00	0.31	0.07	0.06	2338.12
chr1	2351412	2351618	206	206	0.00	0.02	0.01	0.00	1.54
chr1	2392773	2398609	5836	5836	0.00	0.35	0.10	0.09	600.86
chr1	2404962	2408881	3919	3919	0.00	0.29	0.09	0.06	335.42
chr1	2509535	2517568	8033	8033	0.00	0.20	0.03	0.01	241.62
chr1	2587489	2588980	1491	1491	0.02	0.18	0.06	0.05	89.91
chr1	3060613	3064026	3413	3413	0.00	0.27	0.07	0.05	249.43
chr1	3070166	3253895	183729	183729	0.00	0.50	0.06	0.04	11068.74
chr1	3368813	3370872	2059	2059	0.00	0.18	0.07	0.06	135.99
chr1	3455663	3467890	12227	12227	0.00	0.20	0.05	0.04	642.62
chr1	3488949	3549730	60781	60781	0.00	0.43	0.06	0.04	3379.81
chr1	3626013	3627572	1559	1559	0.00	0.24	0.08	0.04	125.53
chr1	3631765	3641764	9999	9999	0.00	0.26	0.06	0.04	569.71
chr1	3653514	3694359	40845	40845	0.00	0.31	0.06	0.04	2281.53
chr1	3736509	3741442	4933	4933	0.00	0.21	0.07	0.06	363.98
chr1	3773747	3774366	619	619	0.00	0.23	0.11	0.10	67.11
chr1	3779557	3787529	7972	7972	0.00	0.46	0.11	0.09	839.45
chr1	3813084	3834742	21658	21658	0.00	0.42	0.07	0.05	1517.44
chr1	3858265	3871348	13083	13083	0.00	0.27	0.06	0.05	793.19
chr1	3890123	3894710	4587	4587	0.00	0.26	0.08	0.07	379.12
chr1	3901350	3908789	7439	7439	0.00	0.56	0.06	0.03	473.33
chr1	5863809	5927642	63833	63833	0.00	0.26	0.05	0.03	3113.12
chr1	5991925	6046060	54135	54135	0.00	0.66	0.07	0.05	3668.92
chr1	6102785	6141054	38269	38269	0.00	0.50	0.06	0.04	2421.15
chr1	6186018	6197205	11187	11187	0.00	0.35	0.09	0.07	962.11
chr1	6206473	6213388	6915	6915	0.00	0.31	0.06	0.04	387.12
chr1	6222191	6228583	6392	6392	0.02	0.31	0.13	0.13	856.49
chr1	6235690	6237068	1378	1378	0.10	1.83	0.61	0.51	835.93
chr1	6248351	6254226	5875	5875	0.00	0.16	0.04	0.03	242.82
chr1	6265267	6329018	63751	63751	0.00	0.39	0.06	0.05	4104.77
chr1	6413416	6418544	5128	5128	0.00	0.29	0.08	0.06	407.55
chr1	6425774	6443072	17298	17298	0.00	0.28	0.06	0.05	1115.83
chr1	6461784	6463481	1697	1697	0.02	0.23	0.09	0.08	154.13
chr1	6468120	6493598	25478	25478	0.00	0.88	0.08	0.05	2117.13
chr1	6522345	6537930	15585	15585	0.00	0.34	0.08	0.07	1241.95
chr1	6556305	6567532	11227	11227	0.00	0.32	0.07	0.06	769.96
chr1	6580992	6584638	3646	3646	0.00	0.25	0.10	0.09	349.34
chr1	6591722	6602666	10944	10944	0.00	0.63	0.11	0.08	1217.15
chr1	6614729	6618881	4152	4152	0.00	0.23	0.07	0.05	304.76
chr1	6625864	6630226	4362	4362	0.00	0.15	0.05	0.04	217.80
chr1	6635166	6668046	32880	32880	0.00	0.38	0.07	0.06	2344.68
chr1	6786452	7277580	491128	491128	0.00	1.27	0.06	0.04	30162.45
chr1	7772294	7776364	4070	4070	0.00	0.24	0.07	0.05	272.75
chr1	7785289	7814734	29445	29445	0.00	0.42	0.08	0.06	2247.19
chr1	7916869	7929518	12649	12649	0.00	0.24	0.06	0.04	703.12
chr1	7955289	7969898	14609	14609	0.00	2.00	0.15	0.07	2225.97
chr1	7992132	7998224	6092	6092	0.00	0.29	0.07	0.06	418.29
chr1	8005402	8015357	9955	9955	0.00	0.26	0.05	0.04	480.25
chr1	8319112	8331141	12029	12029	0.00	0.28	0.06	0.06	774.50
chr1	8353395	8600660	247265	247265	0.00	0.60	0.08	0.06	18863.31
chr1	8861998	8870096	8098	8098	0.01	0.62	0.18	0.16	1492.96
chr1	9101303	9114704	13401	13401	0.00	0.35	0.07	0.06	985.43
chr1	9149009	9173459	24450	24450	0.00	0.38	0.07	0.06	1680.74
chr1	9183002	9189144	6142	6142	0.00	0.28	0.08	0.07	489.34
chr1	9235772	9253056	17284	17284	0.00	0.45	0.09	0.07	1611.10
chr1	9293892	9331214	37322	37322	0.00	0.34	0.06	0.05	2380.04
chr1	9426092	9432830	6738	6738	0.00	0.93	0.17	0.09	1128.22
chr1	9540463	9562320	21857	21857	0.00	0.51	0.08	0.06	1700.02
chr1	9589909	9601894	11985	11985	0.00	0.23	0.07	0.04	815.08
chr1	9652729	9690423	37694	37694	0.00	0.51	0.08	0.06	3005.07
chr1	9673424	9679991	6567	6567	0.01	0.24	0.08	0.07	512.80
chr1	9729924	9776456	46532	46532	0.00	0.36	0.08	0.06	3562.85
chr1	9849274	9879306	30032	30032	0.00	0.43	0.08	0.06	2405.23
chr1	9923111	9932760	9649	9649	0.00	1.62	0.09	0.06	846.90
chr1	9943921	9946449	2528	2528	0.00	0.28	0.12	0.10	291.41
chr1	9944426	9964465	20039	20039	0.00	0.28	0.08	0.07	1578.24
chr1	9998204	10006614	8410	8410	0.00	0.29	0.06	0.06	535.11
chr1	10033830	10107036	73206	73206	0.00	0.51	0.08	0.06	6020.23
chr1	10211568	10296087	84519	84519	0.00	0.37	0.07	0.06	6171.64
chr1	10382904	10384528	1624	1624	0.02	0.24	0.08	0.08	136.76
chr1	10396414	10396424	10	10	0.09	0.09	0.09	0.09	0.86
chr1	10399590	10409552	9962	9962	0.00	0.39	0.09	0.07	918.18
chr1	10431100	10441128	10028	10028	0.00	0.32	0.08	0.07	798.47
chr1	10431431	10436621	5190	5190	0.00	0.32	0.08	0.06	412.00
chr1	10457520	10464526	7006	7006	0.00	0.37	0.11	0.09	776.81
chr1	10473286	10551524	78238	78238	0.00	1.74	0.08	0.06	6211.76
chr1	10637602	10716628	79026	79026	0.00	0.56	0.07	0.05	5564.04
chr1	10640239	10646788	6549	6549	0.00	0.21	0.07	0.06	430.94
chr1	10947469	10964254	16785	16785	0.00	0.43	0.07	0.06	1169.37
chr1	11013342	11021436	8094	8094	0.00	0.37	0.08	0.05	687.04
chr1	11027521	11036882	9361	9361	0.00	0.42	0.07	0.03	642.03
chr1	11055582	11057302	1720	1720	0.00	0.23	0.07	0.05	126.03
chr1	11067616	11083244	15628	15628	0.00	0.42	0.09	0.08	1466.62
chr1	11069469	11070784	1315	1315	0.03	0.20	0.12	0.12	160.45
chr1	11100673	11100888	215	215	0.00	0.07	0.02	0.01	3.36
chr1	11107533	11184544	77011	77011	0.00	0.42	0.07	0.06	5702.18
chr1	11274196	11284624	10428	10428	0.00	0.34	0.08	0.06	827.43
chr1	11480153	11508354	28201	28201	0.00	0.26	0.05	0.04	1413.84
chr1	11638016	11646402	8386	8386	0.00	0.32	0.08	0.06	659.24
chr1	11655373	11658852	3479	3479	0.00	0.24	0.07	0.05	230.27
chr1	11665198	11669278	4080	4080	0.00	0.35	0.06	0.03	238.45
chr1	11675478	11683066	7588	7588	0.00	1.03	0.12	0.06	933.39
chr1	11692708	11708784	16076	16076	0.00	0.24	0.06	0.06	1016.28
chr1	11737082	11745444	8362	8362	0.00	0.35	0.09	0.07	757.64
chr1	11762785	11775686	12901	12901	0.00	0.35	0.07	0.06	914.91
chr1	11786721	11796090	9369	9369	0.00	0.34	0.07	0.06	666.26
chr1	11807094	11827088	19994	19994	0.00	0.31	0.08	0.06	1586.89
chr1	11908938	11911120	2182	2182	0.04	4.87	1.35	0.60	2948.56
chr1	11920589	11923010	2421	2421	0.00	0.20	0.06	0.02	134.09
chr1	11935203	11954872	19669	19669	0.00	0.47	0.08	0.06	1479.23
chr1	11981179	11997696	16517	16517	0.00	0.27	0.06	0.05	1039.05
chr1	12020464	12025756	5292	5292	0.00	0.22	0.07	0.06	392.93
chr1	12064301	12103756	39455	39455	0.00	0.47	0.07	0.05	2637.72
chr1	12167989	12188110	20121	20121	0.00	0.45	0.04	0.02	889.53
chr1	12231028	12371039	140011	140011	0.00	0.57	0.07	0.05	9247.52
chr1	12568908	12593060	24152	24152	0.00	0.36	0.07	0.06	1711.19
chr1	13584463	13600712	16249	16249	0.00	0.51	0.08	0.06	1231.63
chr1	13701196	13762639	61443	61443	0.00	0.86	0.06	0.04	3962.97
chr1	13893790	14505418	611628	611628	0.00	0.48	0.04	0.03	26639.71
chr1	15112813	15132717	19904	19904	0.00	0.50	0.08	0.06	1550.58
chr1	15153530	15186506	32976	32976	0.00	0.40	0.07	0.06	2333.76
chr1	15237519	15318402	80883	80883	0.00	0.37	0.07	0.06	5767.22
chr1	15403977	15406206	2229	2229	0.00	0.15	0.05	0.04	112.99
chr1	15410886	15420114	9228	9228	0.00	0.30	0.05	0.04	477.83
chr1	15491830	15508684	16854	16854	0.00	0.25	0.06	0.04	940.44
chr1	15527811	15559596	31785	31785	0.00	0.43	0.06	0.04	1791.03
chr1	15572697	15578376	5679	5679	0.00	0.31	0.09	0.07	499.80
chr1	15587134	15594882	7748	7748	0.00	0.28	0.08	0.05	581.57
chr1	15618456	15643252	24796	24796	0.00	0.31	0.08	0.07	2078.77
chr1	15685318	15709545	24227	24227	0.00	0.36	0.08	0.06	1857.89
chr1	15721310	15728604	7294	7294	0.00	0.28	0.07	0.05	484.58
chr1	15737256	15738826	1570	1570	0.00	0.21	0.07	0.06	107.05
chr1	15757605	15771601	13996	13996	0.00	1.02	0.10	0.06	1398.10
chr1	15808167	15808259	92	92	0.14	0.19	0.16	0.15	15.18
chr1	15835472	15841311	5839	5839	0.01	0.86	0.23	0.18	1340.09
chr1	15837093	15888276	51183	51183	0.00	0.84	0.12	0.09	6156.17
chr1	15942867	15959001	16134	16134	0.00	0.30	0.07	0.06	1127.46
chr1	16019873	16026463	6590	6590	0.00	0.24	0.06	0.04	384.11
chr1	16036176	16037604	1428	1428	0.00	0.14	0.07	0.07	96.98
chr1	16041250	16048782	7532	7532	0.00	0.35	0.09	0.08	671.78
chr1	16058767	16065710	6943	6943	0.00	0.48	0.09	0.07	606.58
chr1	16125335	16140204	14869	14869	0.00	0.31	0.06	0.04	889.08
chr1	16156209	16156270	61	61	0.22	0.29	0.27	0.29	16.45
chr1	16198852	16205254	6402	6402	0.00	0.42	0.09	0.07	583.07
chr1	16216907	16221968	5061	5061	0.01	0.26	0.10	0.07	505.26
chr1	16229672	16230005	333	333	0.01	0.04	0.03	0.04	11.45
chr1	16232690	16234438	1748	1748	0.02	0.16	0.08	0.06	140.32
chr1	16247838	16299660	51822	51822	0.00	0.40	0.08	0.06	4001.29
chr1	16353573	16375360	21787	21787	0.00	1.28	0.10	0.06	2189.12
chr1	16441719	16450400	8681	8681	0.00	0.33	0.07	0.06	648.02
chr1	16461946	16464715	2769	2769	0.04	0.30	0.13	0.12	359.51
chr1	16468434	16483347	14913	14913	0.00	0.31	0.07	0.06	976.62
chr1	16563317	16587941	24624	24624	0.00	0.45	0.11	0.09	2788.84
chr1	16619251	16637743	18492	18492	0.03	0.54	0.20	0.18	3621.07
chr1	16646620	16647956	1336	1336	0.02	0.18	0.12	0.14	159.24
chr1	16688337	16703748	15411	15411	0.00	0.34	0.07	0.06	1122.50
chr1	16740936	16745264	4328	4328	0.00	4.58	0.32	0.08	1392.19
chr1	16741271	16856619	115348	115348	0.00	1.03	0.07	0.03	7861.79
chr1	16871943	16877302	5359	5359	0.01	0.29	0.13	0.12	691.75
chr1	16888575	16888642	67	67	0.37	0.40	0.39	0.40	25.89
chr1	16975500	16977568	2068	2068	0.01	0.13	0.08	0.09	161.62
chr1	16986956	16998944	11988	11988	0.00	0.25	0.06	0.05	713.07
chr1	17019720	17036378	16658	16658	0.00	0.40	0.10	0.08	1616.76
chr1	17067759	17093106	25347	25347	0.00	0.25	0.05	0.04	1339.68
chr1	17407758	17423219	15461	15461	0.00	0.45	0.09	0.08	1396.57
chr1	17540696	17618786	78090	78090	0.00	0.42	0.07	0.06	5534.06
chr1	17756331	17791198	34867	34867	0.00	0.42	0.06	0.04	2099.77
chr1	18108796	18243141	134345	134345	0.00	0.47	0.06	0.04	7394.77
chr1	18631844	18689856	58012	58012	0.00	0.34	0.06	0.04	3434.96
chr1	18872428	18887078	14650	14650	0.00	0.39	0.07	0.05	1028.58
chr1	18905278	18930478	25200	25200	0.00	0.45	0.07	0.06	1869.73
chr1	19073108	19073811	703	703	0.04	0.18	0.12	0.13	85.96
chr1	19075508	19142388	66880	66880	0.00	0.48	0.07	0.06	4666.63
chr1	19211499	19225603	14104	14104	0.00	0.35	0.09	0.07	1233.17
chr1	19216658	19233594	16936	16936	0.00	0.35	0.08	0.06	1283.65
chr1	19252803	19255967	3164	3164	0.00	0.29	0.07	0.06	225.96
chr1	19266980	19270088	3108	3108	0.00	0.31	0.09	0.07	275.04
chr1	19283571	19285672	2101	2101	0.00	0.20	0.07	0.06	151.62
chr1	19304963	19308055	3092	3092	0.01	0.31	0.07	0.04	211.44
chr1	19313324	19320814	7490	7490	0.00	0.37	0.07	0.06	553.48
chr1	19339773	19412158	72385	72385	0.00	0.40	0.07	0.06	5312.12
chr1	19485401	19557112	71711	71711	0.00	0.99	0.07	0.06	5293.12
chr1	19597977	19627718	29741	29741	0.00	0.54	0.08	0.07	2451.72
chr1	19665873	19672921	7048	7048	0.00	0.32	0.07	0.06	503.08
chr1	19683238	19741093	57855	57855	0.00	0.34	0.05	0.04	3143.21
chr1	19883393	19897670	14277	14277	0.00	0.32	0.07	0.06	1005.15
chr1	20291873	20325197	33324	33324	0.00	0.24	0.06	0.04	1949.84
chr1	20483389	20484301	912	912	0.01	0.15	0.07	0.05	61.93
chr1	20500446	20503800	3354	3354	0.00	0.26	0.07	0.07	233.32
chr1	20553571	20553797	226	226	0.10	0.15	0.13	0.15	30.46
chr1	20590084	20603995	13911	13911	0.00	0.42	0.07	0.06	964.62
chr1	20634456	20642485	8029	8029	0.00	0.50	0.09	0.07	728.66
chr1	20643655	20647426	3771	3771	0.00	0.40	0.07	0.04	253.62
chr1	20652765	20656656	3891	3891	0.00	0.41	0.11	0.09	431.08
chr1	20665012	20691016	26004	26004	0.00	0.40	0.07	0.06	1805.05
chr1	20720729	20726284	5555	5555	0.00	0.25	0.06	0.04	317.65
chr1	20741264	20763795	22531	22531	0.00	0.39	0.07	0.06	1678.40
chr1	20807290	20991590	184300	184300	0.00	0.51	0.08	0.06	14800.51
chr1	21218245	21281410	63165	63165	0.00	0.32	0.07	0.06	4291.38
chr1	21294288	21296582	2294	2294	0.00	0.45	0.11	0.09	252.22
chr1	21425623	21426296	673	673	0.00	0.04	0.02	0.02	11.65
chr1	21441126	21462567	21441	21441	0.00	0.29	0.07	0.06	1507.01
chr1	21510395	21543904	33509	33509	0.00	0.39	0.06	0.04	2139.56
chr1	21597213	21632790	35577	35577	0.00	0.37	0.06	0.05	2277.04
chr1	21679296	21730952	51656	51656	0.00	0.33	0.07	0.05	3394.96
chr1	21823242	21879778	56536	56536	0.00	0.41	0.06	0.04	3243.22
chr1	22024988	22025020	32	32	0.15	0.23	0.20	0.23	6.29
chr1	22025556	22027891	2335	2335	0.00	1.16	0.20	0.12	473.21
chr1	22026509	22063436	36927	36927	0.00	1.88	0.09	0.06	3482.17
chr1	22029315	22040622	11307	11307	0.00	0.29	0.07	0.05	760.85
chr1	22118311	22130642	12331	12331	0.00	0.35	0.07	0.05	901.15
chr1	22143848	22150126	6278	6278	0.00	0.27	0.06	0.05	386.03
chr1	22429836	22479998	50162	50162	0.00	0.61	0.09	0.07	4301.12
chr1	22518472	22518592	120	120	0.06	0.12	0.09	0.09	11.19
chr1	22564487	22583542	19055	19055	0.00	0.47	0.05	0.04	980.42
chr1	22711837	22816170	104333	104333	0.00	0.41	0.06	0.04	6752.52
chr1	23011832	23013344	1512	1512	0.01	0.31	0.11	0.09	171.84
chr1	23020441	23051566	31125	31125	0.00	0.40	0.08	0.06	2471.83
chr1	23085021	23130916	45895	45895	0.00	0.57	0.07	0.06	3438.95
chr1	23192893	23204699	11806	11806	0.00	0.34	0.06	0.05	760.25
chr1	23304769	23324054	19285	19285	0.00	0.39	0.09	0.08	1824.95
chr1	23692740	23694289	1549	1549	0.04	0.48	0.23	0.26	353.63
chr1	23707899	23742599	34700	34700	0.00	0.32	0.07	0.05	2334.52
chr1	23744153	23752608	8455	8455	0.00	0.40	0.11	0.09	919.08
chr1	23779416	23783326	3910	3910	0.00	0.28	0.07	0.04	288.25
chr1	23792143	23793342	1199	1199	0.04	0.17	0.09	0.07	113.65
chr1	23796597	23798190	1593	1593	0.01	0.37	0.16	0.13	249.45
chr1	23802883	23820253	17370	17370	0.00	0.35	0.07	0.05	1140.88
chr1	23846075	23856684	10609	10609	0.00	0.32	0.06	0.04	626.71
chr1	23957837	23960151	2314	2314	0.06	1.82	0.57	0.49	1312.77
chr1	23965345	23972638	7293	7293	0.00	0.27	0.10	0.10	737.27
chr1	24155166	24171064	15898	15898	0.00	0.29	0.07	0.06	1151.50
chr1	24308554	24314729	6175	6175	0.00	0.24	0.06	0.05	371.40
chr1	24320355	24341920	21565	21565	0.00	1.59	0.11	0.06	2469.83
chr1	24357997	24386967	28970	28970	0.00	0.41	0.08	0.06	2270.88
chr1	24416800	24444390	27590	27590	0.00	0.32	0.07	0.06	1841.19
chr1	24497252	24515828	18576	18576	0.00	0.77	0.10	0.06	1948.74
chr1	24503349	24521696	18347	18347	0.00	0.47	0.08	0.06	1486.89
chr1	24557085	24582708	25623	25623	0.00	0.34	0.06	0.04	1411.20
chr1	24632714	24652499	19785	19785	0.00	1.43	0.15	0.09	2943.08
chr1	24746380	24794852	48472	48472	0.00	0.37	0.08	0.06	3956.07
chr1	24900509	24932316	31807	31807	0.00	0.38	0.09	0.07	2883.64
chr1	25223274	25227390	4116	4116	0.00	0.21	0.05	0.04	194.66
chr1	25233584	25233681	97	97	0.09	0.15	0.11	0.12	11.11
chr1	25243247	25290232	46985	46985	0.00	2.61	0.07	0.02	3274.85
chr1	25339315	25350340	11025	11025	0.00	0.29	0.08	0.07	936.54
chr1	25363247	25396221	32974	32974	0.00	0.47	0.06	0.04	2007.20
chr1	25431856	25465534	33678	33678	0.00	0.34	0.07	0.06	2291.63
chr1	25544604	25556246	11642	11642	0.00	0.39	0.08	0.06	902.06
chr1	25582476	25585918	3442	3442	0.00	0.27	0.06	0.06	222.37
chr1	25617789	25701499	83710	83710	0.00	0.47	0.07	0.06	5879.27
chr1	25801191	25809208	8017	8017	0.00	0.56	0.09	0.06	715.05
chr1	25817747	25818774	1027	1027	0.07	0.35	0.19	0.17	193.27
chr1	25819638	25825792	6154	6154	0.00	0.78	0.22	0.16	1338.36
chr1	25832911	25845686	12775	12775	0.00	0.35	0.08	0.07	1060.25
chr1	25862482	25868596	6114	6114	0.00	0.21	0.04	0.03	272.15
chr1	25885179	25895586	10407	10407	0.00	0.36	0.06	0.06	672.24
chr1	25960765	25978942	18177	18177	0.00	0.40	0.08	0.06	1413.53
chr1	26020882	26028174	7292	7292	0.00	0.31	0.08	0.06	556.24
chr1	26112163	26118360	6197	6197	0.00	0.62	0.14	0.09	843.29
chr1	26160077	26161521	1444	1444	0.01	0.40	0.09	0.05	133.11
chr1	26170514	26170674	160	160	0.13	0.15	0.14	0.13	21.76
chr1	26178482	26183684	5202	5202	0.00	0.17	0.04	0.03	220.69
chr1	26235198	26256504	21306	21306	0.00	0.39	0.08	0.06	1633.59
chr1	26282326	26299846	17520	17520	0.00	0.31	0.07	0.05	1191.68
chr1	26322696	26340890	18194	18194	0.00	0.54	0.11	0.09	1919.89
chr1	26433280	26451794	18514	18514	0.00	0.39	0.08	0.06	1479.99
chr1	26463754	26465386	1632	1632	0.02	0.26	0.11	0.11	172.00
chr1	26473438	26474542	1104	1104	0.01	0.21	0.07	0.07	75.23
chr1	26694234	26737670	43436	43436	0.00	1.84	0.14	0.08	5864.99
chr1	26788052	26793857	5805	5805	0.00	1.22	0.19	0.09	1078.84
chr1	26827686	26842146	14460	14460	0.00	0.40	0.06	0.06	938.92
chr1	26877130	26883208	6078	6078	0.00	0.23	0.06	0.05	340.93
chr1	26891486	26895478	3992	3992	0.00	0.32	0.10	0.07	404.55
chr1	26901236	26923555	22319	22319	0.00	1.10	0.09	0.07	2095.63
chr1	26994690	26997290	2600	2600	0.00	0.22	0.06	0.04	162.61
chr1	27006018	27008936	2918	2918	0.00	0.31	0.10	0.06	281.93
chr1	27099807	27132896	33089	33089	0.00	0.38	0.07	0.06	2278.22
chr1	27235630	27271634	36004	36004	0.00	0.31	0.06	0.05	2237.27
chr1	27323143	27329273	6130	6130	0.00	0.24	0.07	0.06	434.31
chr1	27343018	27347979	4961	4961	0.00	0.28	0.07	0.07	362.88
chr1	27355065	27360514	5449	5449	0.00	0.26	0.07	0.06	396.41
chr1	27393620	27394218	598	598	0.02	0.16	0.10	0.10	60.18
chr1	27405228	27447199	41971	41971	0.00	0.33	0.07	0.06	2866.20
chr1	27526803	27528184	1381	1381	0.00	0.28	0.10	0.07	136.43
chr1	27535033	27569234	34201	34201	0.00	0.48	0.08	0.06	2619.56
chr1	27667062	27669138	2076	2076	0.01	0.20	0.06	0.05	132.99
chr1	27726959	27744539	17580	17580	0.00	0.42	0.09	0.07	1520.32
chr1	27774217	27798832	24615	24615	0.00	0.38	0.08	0.06	1954.79
chr1	27831780	27841230	9450	9450	0.00	0.28	0.10	0.09	910.10
chr1	27873541	27879614	6073	6073	0.00	0.31	0.08	0.06	473.95
chr1	27892522	27903136	10614	10614	0.00	0.28	0.09	0.07	934.53
chr1	27935998	27947079	11081	11081	0.00	0.36	0.08	0.06	904.00
chr1	27960586	27963841	3255	3255	0.00	0.27	0.10	0.07	331.71
chr1	27971342	28029491	58149	58149	0.00	0.54	0.08	0.06	4724.16
chr1	28148164	28170552	22388	22388	0.00	0.32	0.07	0.07	1670.23
chr1	28200454	28216243	15789	15789	0.00	0.23	0.07	0.06	1164.82
chr1	28370580	28434974	64394	64394	0.00	0.45	0.08	0.07	5448.91
chr1	28506941	28522622	15681	15681	0.01	1.25	0.23	0.18	3670.15
chr1	28506978	28508436	1458	1458	0.08	0.40	0.20	0.20	286.94
chr1	28545458	28545502	44	44	0.04	0.04	0.04	0.04	1.63
chr1	28554083	28565816	11733	11733	0.00	0.40	0.09	0.06	999.95
chr1	28579536	28580836	1300	1300	0.00	0.35	0.14	0.12	177.71
chr1	28590321	28616204	25883	25883	0.00	0.35	0.08	0.06	1961.58
